iter,td_loss,critic_teacher_error,tracking_gap,mean_rho,mean_rho2,mean_rho_raw,mean_rho2_raw,mean_rho_exec,mean_rho2_exec,min_rho,max_rho,p95_rho,p99_rho,p95_rho2,p99_rho2,max_rho2,clip_fraction,mean_abs_a_diff,p95_abs_a_diff,max_abs_a_diff,delta_mean,delta_std,delta_p95,delta_p99,delta_max,w_norm,delta_theta_pi_norm,delta_w_norm,w_norm_contract,theta_pi_norm,theta_mu_norm,tracking_gap_contract,w_dot_wr_over_n,cos_w_wr,action_mean,action_var,dist_action_kl,td_loss_est
20,0.00019560044751577879,0.03492334165497688,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.00022313853945384073,0.013983942816959357,0.013957622608527407,0.02189521860067023,0.0232304414387101,1.1563245927692536,0.0,0.005049243400073091,0.10220562009998903,0.13051990504203748,0.13051990504203748,0.0,0.0007808977974909151,0.04734847888759474,-0.006980792930568529,0.044662151183872865,0.0,9.780022375788939e-05
21,0.00030561894367827524,0.034827174238305364,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.004467365453343726,0.016901526250151087,0.008945131868454076,0.026391303189297246,0.07133215031970452,1.1564729171745958,0.0,0.006954023920780693,0.10221873024909314,0.13051990504203748,0.13051990504203748,0.0,0.0008303215226834649,0.05033874971061501,0.022011441929901218,0.04509847225697565,0.0,0.00015280947183913762
22,0.00017237675513149652,0.03477555568439118,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.00279730927130536,0.01282777517624025,0.008515442426780514,0.013636177182105526,0.0344754436892753,1.1563871786869189,0.0,0.0044637352086330205,0.10221115196583752,0.13051990504203748,0.13051990504203748,0.0,0.0008553561858638853,0.05186033628132391,0.0009050528128470481,0.04429298423822678,0.0,8.618837756574826e-05
23,0.00024335905578089015,0.03469063369769447,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.002518597531556125,0.015395314944973667,0.009669760572389078,0.013227534618962285,0.013725067930328055,1.1559960481274136,0.0,0.004909787960276016,0.10217658058196809,0.13051990504203748,0.13051990504203748,0.0,0.0008942841958321862,0.05423889114364418,0.011461060458289278,0.044119307793587394,0.0,0.00012167952789044507
24,4.458748690136451e-05,0.03468094393795089,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0001216777647964498,0.0066762775124255165,0.01076792571960813,0.014060725501476875,0.02028001227023821,1.155938545780832,0.0,0.0027094007278268798,0.10217149804456784,0.13051990504203748,0.13051990504203748,0.0,0.0008986097723278352,0.05450395121382295,0.006976241025939354,0.04495145606719918,0.0,2.2293743450682254e-05
25,8.62145629473345e-05,0.03465850400745232,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0028341977931968508,0.008842052126987977,0.0050258505136007315,0.011745950837895387,0.022597564030575026,1.1561995941215684,0.0,0.0030159352464931653,0.10219457167606186,0.13051990504203748,0.13051990504203748,0.0,0.000912187471268424,0.05531499612422616,0.0060686230591950625,0.04023171601209699,0.0,4.310728147366725e-05
26,0.00021257241346779923,0.03458961017190747,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0028470022816384877,0.014299195483527892,0.007949791676534475,0.013409028889328982,0.014909256713238481,1.1561926320083826,0.0,0.00509402282363381,0.10219395630638123,0.13051990504203748,0.13051990504203748,0.0,0.0009465715017892577,0.05740038740916661,-0.004082182740289391,0.04114633876301126,0.0,0.00010628620673389962
27,0.0004595040376716684,0.03443102314745382,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.006511379408901271,0.020423172522039887,0.0077633244446192245,0.02108701953457881,0.027451471318766563,1.1558754137460492,0.0,0.01145122022072499,0.1021659179083297,0.13051990504203748,0.13051990504203748,0.0,0.001023000052266587,0.06205206313573764,-0.0021220429859110054,0.03810344218827537,0.0,0.0002297520188358342
28,0.00013724910457475528,0.034388572238151005,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0031528068741440442,0.011283125160570777,0.010194358267336672,0.01587754405778218,0.0171786037504684,1.1554117582321828,0.0,0.003802043351372996,0.10212493616358102,0.13051990504203748,0.13051990504203748,0.0,0.0010400394090999598,0.06311093419898868,-0.027898546763581698,0.040035512946276594,0.0,6.862455228737764e-05
29,0.0001582541124570579,0.034336651567557205,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0026790416896040428,0.012291332233831343,0.008257604240918235,0.01756471025165197,0.01997997192649725,1.1553312619721465,0.0,0.0043067977235350646,0.10211782123216455,0.13051990504203748,0.13051990504203748,0.0,0.0010652731577912703,0.06464665451128539,-0.024387856231410297,0.032920080838959614,0.0,7.912705622852894e-05
